"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"3960","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:57 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:57 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","true","4675478","1646248","false","N/A","N/A","N/A","N/A","true","1"
"3961","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:24 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:67 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3962","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:66 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:67 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6756053","3778842","false","java.lang.AssertionError","expected:<null> but was:<textCliToken>","null","textCliToken","false","1"
"3963","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:60 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3964","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:58 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6719095","3731900","false","java.lang.NullPointerException","null","N/A","N/A","false","1"
"3965","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:70 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:62 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3966","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:47 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:66 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3967","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:651 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"3968","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:57 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:57 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","true","4855848","1816151","false","N/A","N/A","N/A","N/A","true","1"
"3969","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:488 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:647 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3970","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:387 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7587787","1573097","false","N/A","N/A","N/A","N/A","false","1"
"3971","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:58 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:69 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3972","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:63 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:68 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3973","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:23 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:61 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3974","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:67 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:60 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3975","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:181 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:649 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3976","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:649 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","8139854","1687449","false","N/A","N/A","N/A","N/A","false","1"
"3977","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:29 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:62 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3978","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:121 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3979","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:650 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:651 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3980","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:70 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:61 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3981","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:650 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3982","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:647 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:650 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3983","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:114 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:150 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3984","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:61 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:62 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3985","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:67 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:58 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3986","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:648 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3987","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:650 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3988","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:340 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:403 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3989","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:21 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:71 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","true","4533690","1745457","false","N/A","N/A","N/A","N/A","true","1"
"3990","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:360 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:651 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3991","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:265 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8756622","1865932","false","N/A","N/A","N/A","N/A","false","1"
"3992","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:639 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:650 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3993","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:651 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:647 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3994","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:637 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:648 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3995","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:114 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:650 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3996","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:71 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:67 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","true","4701057","1998230","false","N/A","N/A","N/A","N/A","true","1"
"3997","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:651 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"3998","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:471 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:651 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"3999","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:33 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:651 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4000","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:181 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:355 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4001","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:302 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:290 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7843538","1680105","false","N/A","N/A","N/A","N/A","false","1"
"4002","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:71 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:68 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","true","4576621","1689896","false","N/A","N/A","N/A","N/A","true","1"
"4003","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:79 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:652 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4004","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:308 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:121 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4005","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:548 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:273 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4006","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:28 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:63 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4007","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:113 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:647 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4008","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:66 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6844431","3595812","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"4009","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:277 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:652 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4010","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:433 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:104 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4011","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:293 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8304183","1620263","false","N/A","N/A","N/A","N/A","false","1"
"4012","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:70 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:70 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4013","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:506 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:648 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4014","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:648 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4015","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:219 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:353 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4016","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:538 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:647 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4017","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:652 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4018","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:650 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4019","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:477 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7758126","1648617","false","N/A","N/A","N/A","N/A","false","1"
"4020","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:58 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6654506","3555791","false","java.lang.NullPointerException","null","N/A","N/A","false","1"
"4021","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:483 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:353 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4022","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:66 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:69 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4023","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:605 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:348 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4024","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:61 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:70 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4025","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:651 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:652 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4026","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:62 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4027","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:68 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4028","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:60 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:64 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4029","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:537 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:532 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4030","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:317 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:533 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4031","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:662 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:587 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4032","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:649 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7008094","1686819","false","N/A","N/A","N/A","N/A","false","1"
"4033","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:652 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4034","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:64 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:58 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4035","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:295 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:470 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8245688","1789700","false","N/A","N/A","N/A","N/A","false","1"
"4036","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:60 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:66 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4037","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:47 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:58 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4038","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:63 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:56 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4039","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:455 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:598 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4040","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:652 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:648 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4041","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:289 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:652 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4042","1","| gin.edit.line.DeleteLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:652 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4043","1","| gin.edit.line.CopyLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:652 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:649 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4044","1","| gin.edit.line.SwapLine ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:350 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:152 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"4045","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:46 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:69 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","true","4920895","1959409","false","N/A","N/A","N/A","N/A","true","1"
"4046","1","| gin.edit.line.ReplaceLine ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:47 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:57 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
