"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"2906","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","false","true","true","6807338","1586232","false","N/A","N/A","N/A","N/A","true","0"
"2907","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7086549","1534858","false","N/A","N/A","N/A","N/A","false","1"
"2908","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2591 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"2909","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","false","true","true","7356567","1789197","false","N/A","N/A","N/A","N/A","true","0"
"2910","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2911","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","false","true","true","7846715","1711889","false","N/A","N/A","N/A","N/A","true","0"
"2912","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2913","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1190 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2874 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8110577","1722948","false","N/A","N/A","N/A","N/A","false","1"
"2914","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"2915","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","false","true","true","6997824","1670202","false","N/A","N/A","N/A","N/A","true","0"
"2916","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2099 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:685 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2917","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7546424","1772912","false","N/A","N/A","N/A","N/A","false","1"
"2918","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1767 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8275953","2004219","false","N/A","N/A","N/A","N/A","false","1"
"2919","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:586 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2920","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:147 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:211:211 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2921","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2570 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7563366","1690964","false","N/A","N/A","N/A","N/A","false","1"
"2922","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"2923","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1930 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2924","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2760 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","false","true","true","8307264","1918750","false","N/A","N/A","N/A","N/A","true","0"
"2925","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:164 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"2926","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:70 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205:206 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2927","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2133 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7186344","1622957","false","N/A","N/A","N/A","N/A","false","1"
"2928","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:59 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:190 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2929","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1943 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1030:1031 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7452630","1564786","false","N/A","N/A","N/A","N/A","false","1"
"2930","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:92 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:173:173 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","true","5160406","1781966","false","N/A","N/A","N/A","N/A","false","1"
"2931","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2172 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1736 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7849701","1630895","false","N/A","N/A","N/A","N/A","false","1"
"2932","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2790 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1169 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8332278","1780004","false","N/A","N/A","N/A","N/A","false","1"
"2933","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1346 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7476888","1672719","false","N/A","N/A","N/A","N/A","false","1"
"2934","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1502 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8143658","1563691","false","N/A","N/A","N/A","N/A","false","1"
"2935","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2859 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1989:1990 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2936","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:190 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:206 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","7034702","3876417","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"2937","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1827 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1275:1319 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2938","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2194 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2125:2125 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8505894","1858621","false","N/A","N/A","N/A","N/A","false","1"
"2939","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2281 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:698 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2940","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:217 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2941","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1549 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:557 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2942","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:146 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:211:212 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2943","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1671 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1365 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7907951","1616869","false","N/A","N/A","N/A","N/A","false","1"
"2944","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2367 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:557 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2945","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:833 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:663:675 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7617845","1600591","false","N/A","N/A","N/A","N/A","false","1"
"2946","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:162 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2947","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:163 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:173 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2948","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:191 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6691200","3746486","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"2949","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2255 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"2950","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:643 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2951","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7557895","1602315","false","N/A","N/A","N/A","N/A","false","1"
"2952","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","false","true","true","6845267","1551437","false","N/A","N/A","N/A","N/A","true","0"
"2953","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2954","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:77 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:173:173 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2955","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2452 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1833 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2956","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:343 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7670164","1718451","false","N/A","N/A","N/A","N/A","false","1"
"2957","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:190 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","false","true","true","4554519","1880220","false","N/A","N/A","N/A","N/A","true","0"
"2958","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:211 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:206 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6882361","3953446","false","java.lang.AssertionError","expected:<null> but was:<textCliToken>","null","textCliToken","false","1"
"2959","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2235 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1725:1725 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8043988","1668042","false","N/A","N/A","N/A","N/A","false","1"
"2960","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:41:42 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2961","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1275 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2962","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:946 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7321483","1577004","false","N/A","N/A","N/A","N/A","false","1"
"2963","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1017 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2157 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2964","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","false","true","true","4848559","1695305","false","N/A","N/A","N/A","N/A","true","0"
"2965","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1049 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7467634","1657254","false","N/A","N/A","N/A","N/A","false","1"
"2966","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:316 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1521:1533 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8769103","1714799","false","N/A","N/A","N/A","N/A","false","1"
"2967","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:675 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2968","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1923 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2521 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8064081","1556434","false","N/A","N/A","N/A","N/A","false","1"
"2969","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1203 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2970","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","8224225","1801357","false","N/A","N/A","N/A","N/A","false","1"
"2971","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1922 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7423432","1712085","false","N/A","N/A","N/A","N/A","false","1"
"2972","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:190 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:190 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","true","4315275","1689294","false","N/A","N/A","N/A","N/A","true","1"
"2973","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1522 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2974","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1454 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","false","true","true","7851227","1532028","false","N/A","N/A","N/A","N/A","true","0"
"2975","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:163 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6416264","3852747","false","java.lang.NullPointerException","null","N/A","N/A","false","1"
"2976","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1892 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2950 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2977","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:103 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:211:212 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2978","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:136 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","false","true","true","7909798","1578891","false","N/A","N/A","N/A","N/A","true","0"
"2979","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:851 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1827 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2980","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:146 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:173 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2981","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2282 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2690:2691 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","false","17611716","4522296","false","org.junit.ComparisonFailure","expected:<...-07-10 14:32:34,961][]> but was:<...-07-10 14:32:34,961][    ]>","N/A","N/A","false","1"
"2982","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2527 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","false","true","true","7337631","1641074","false","N/A","N/A","N/A","N/A","true","0"
"2983","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7514661","1678024","false","N/A","N/A","N/A","N/A","false","1"
"2984","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2770 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2612:2613 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2985","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:174 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:201 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6797270","3911917","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"2986","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:765 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2950 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"2987","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"2988","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:217 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:182 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
