"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","74","com.google.gson.functional.CustomTypeAdaptersTest.testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","75","com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","76","com.google.gson.functional.EnumTest.testCollectionOfEnumsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","77","com.google.gson.GsonTypeAdapterTest.testDeserializerForAbstractClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","78","com.google.gson.functional.ObjectTest.testClassWithNoFieldsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","79","com.google.gson.functional.PrimitiveTest.testBooleanDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","80","com.google.gson.functional.InstanceCreatorTest.testInstanceCreatorForCollectionType [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","81","com.google.gson.functional.EscapingTest.testEscapingQuotesInStringArray [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","82","com.google.gson.functional.NamingPolicyTest.testGsonWithNonDefaultFieldNamingPolicySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1827","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:449 |","4","84","com.google.gson.functional.StreamingTypeAdaptersTest.testFromJsonTree [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1828","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:450 |","4","71","com.google.gson.functional.PrimitiveTest.testDoubleInfinitySerializationNotSupportedByDefault [gson]","1","true","true","true","34610632","33504023","false","N/A","N/A","N/A","N/A","false","1"
"1828","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:450 |","4","72","com.google.gson.functional.ArrayTest.testNullsInArraySerialization [gson]","1","true","true","true","1254697","1254068","false","N/A","N/A","N/A","N/A","false","1"
